country,id,un_region_name,short_name,name,value,direction
United States,USA,North America,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
United States,USA,North America,M,ratio_female_to_male_labour_force_rate,81.60809395,-1
United States,USA,North America,N,population_rate_using_basic_drinking_water_services,99.20043461,-1
United States,USA,North America,O,population_rate_using_basic_sanitation_services,99.96955086,-1
United States,USA,North America,P,access_to_electricity_pop_rate,100,-1
United States,USA,North America,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
United States,USA,North America,R,unemployment_rate,4.035999775,1
United States,USA,North America,S,population_using_the_internet,75.23264272,-1
Luxembourg,LUX,Europe,A,global_index_score_2019,74.78446078,NA
Luxembourg,LUX,Europe,1a,index_to_be_defined,25.21553922,-1
Luxembourg,LUX,Europe,3a,inverse_global_index_2019,0.226110061,-1
Luxembourg,LUX,Europe,MJC1,mjc_criteria_sdr_mild_version,0.005785835,1
Luxembourg,LUX,Europe,MJC2,mjc_criteria_sdr_medium_version,0.00424,1
Luxembourg,LUX,Europe,MJC3,mjc_criteria_sdr_heavy_version,2.34929e-5,1
Luxembourg,LUX,Europe,MJC4,mjc_criteria_sdr_ponderated,0.003350687,1
Luxembourg,LUX,Europe,MJC5,mjc_criteria_equality,0.007784015,1
Luxembourg,LUX,Europe,MJC6,mjc_criteria_capacity,0.029693784,1
Luxembourg,LUX,Europe,MJC7,mjc_criteria_historical_responsability,0.06353681,1
Luxembourg,LUX,Europe,MJC8,mjc_criteria_present_responsability,0.084451528,1
Luxembourg,LUX,Europe,MJC9,mjc_criteria_ponderated,0.028705664,1
Luxembourg,LUX,Europe,5a,population_2019,596992,-1
Luxembourg,LUX,Europe,6a,gdp_per_capita_ppp_2017,94277.96536,1
Luxembourg,LUX,Europe,7a,cum_emissions_per_capita_1994_2017,23.32140641,-1
Luxembourg,LUX,Europe,8a,emissions_per_cap_2017,17.25316252,-1
Luxembourg,LUX,Europe,2a,poverty_ratio_320,0.1,1
Luxembourg,LUX,Europe,B,undernourishment_prevalence,2.5,1
Luxembourg,LUX,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Luxembourg,LUX,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Luxembourg,LUX,Europe,E,maternal_mortality_rate_per_100k_births,10,1
Luxembourg,LUX,Europe,F,neonatal_mortality_rate_1k_births,1.7,1
Luxembourg,LUX,Europe,G,under_5_mortality_rate_1k_births,2.6,1
Luxembourg,LUX,Europe,H,life_expec_at_birth_yrs,82.4,-1
Luxembourg,LUX,Europe,I,univ_health_coverage_index,94.204,-1
Luxembourg,LUX,Europe,J,net_primary_enrolment_rate,95.5354,-1
Luxembourg,LUX,Europe,K,lower_secondary_completion_rate,98.72927,-1
Luxembourg,LUX,Europe,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Luxembourg,LUX,Europe,M,ratio_female_to_male_labour_force_rate,82.63018827,-1
Luxembourg,LUX,Europe,N,population_rate_using_basic_drinking_water_services,99.9508,-1
Luxembourg,LUX,Europe,O,population_rate_using_basic_sanitation_services,97.61098261,-1
Luxembourg,LUX,Europe,P,access_to_electricity_pop_rate,100,-1
Luxembourg,LUX,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Luxembourg,LUX,Europe,R,unemployment_rate,5.359000206,1
Luxembourg,LUX,Europe,S,population_using_the_internet,97.82762613,-1
Costa Rica,CRI,LAC,A,global_index_score_2019,74.97505188,NA
Costa Rica,CRI,LAC,1a,index_to_be_defined,25.02494812,-1
Costa Rica,CRI,LAC,3a,inverse_global_index_2019,0.221979583,-1
Costa Rica,CRI,LAC,MJC1,mjc_criteria_sdr_mild_version,0.048086033,1
Costa Rica,CRI,LAC,MJC2,mjc_criteria_sdr_medium_version,0.034880836,1
Costa Rica,CRI,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.003573056,1
Costa Rica,CRI,LAC,MJC4,mjc_criteria_sdr_ponderated,0.028846642,1
Costa Rica,CRI,LAC,MJC5,mjc_criteria_equality,0.065185601,1
Costa Rica,CRI,LAC,MJC6,mjc_criteria_capacity,0.180010395,1
Costa Rica,CRI,LAC,MJC7,mjc_criteria_historical_responsability,0.459124677,1
Costa Rica,CRI,LAC,MJC8,mjc_criteria_present_responsability,0.418642654,1
Costa Rica,CRI,LAC,MJC9,mjc_criteria_ponderated,0.178231576,1
Costa Rica,CRI,LAC,5a,population_2019,4999384,-1
Costa Rica,CRI,LAC,6a,gdp_per_capita_ppp_2017,15551.71048,1
Costa Rica,CRI,LAC,7a,cum_emissions_per_capita_1994_2017,3.227375562,-1
Costa Rica,CRI,LAC,8a,emissions_per_cap_2017,3.480428789,-1
Costa Rica,CRI,LAC,2a,poverty_ratio_320,1.83,1
Costa Rica,CRI,LAC,B,undernourishment_prevalence,4.4,1
Costa Rica,CRI,LAC,C,stunting_prevalence_under_5_yrs,5.6,1
Costa Rica,CRI,LAC,D,wasting_prevalence_in_children_under_5,1,1
Costa Rica,CRI,LAC,E,maternal_mortality_rate_per_100k_births,25,1
Costa Rica,CRI,LAC,F,neonatal_mortality_rate_1k_births,5.9,1
Costa Rica,CRI,LAC,G,under_5_mortality_rate_1k_births,9,1
Costa Rica,CRI,LAC,H,life_expec_at_birth_yrs,79.6,-1
Costa Rica,CRI,LAC,I,univ_health_coverage_index,76.709,-1
Costa Rica,CRI,LAC,J,net_primary_enrolment_rate,96.60978,-1
Costa Rica,CRI,LAC,K,lower_secondary_completion_rate,56.7513,-1
Costa Rica,CRI,LAC,L,literacy_rate_15_24_yrs_both_sexes,99.1337,-1
Costa Rica,CRI,LAC,M,ratio_female_to_male_labour_force_rate,61.76646205,-1
Costa Rica,CRI,LAC,N,population_rate_using_basic_drinking_water_services,99.69781668,-1
Costa Rica,CRI,LAC,O,population_rate_using_basic_sanitation_services,97.1485496,-1
Costa Rica,CRI,LAC,P,access_to_electricity_pop_rate,100,-1
Costa Rica,CRI,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,93.45,-1
Costa Rica,CRI,LAC,R,unemployment_rate,8.034999847,1
Costa Rica,CRI,LAC,S,population_using_the_internet,71.58166462,-1
Lithuania,LTU,Europe,A,global_index_score_2019,75.10327207,NA
Lithuania,LTU,Europe,1a,index_to_be_defined,24.89672793,-1
Lithuania,LTU,Europe,3a,inverse_global_index_2019,0.219200804,-1
Lithuania,LTU,Europe,MJC1,mjc_criteria_sdr_mild_version,0.027410323,1
Lithuania,LTU,Europe,MJC2,mjc_criteria_sdr_medium_version,0.019735226,1
Lithuania,LTU,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.001268787,1
Lithuania,LTU,Europe,MJC4,mjc_criteria_sdr_ponderated,0.016138112,1
Lithuania,LTU,Europe,MJC5,mjc_criteria_equality,0.037348897,1
Lithuania,LTU,Europe,MJC6,mjc_criteria_capacity,0.094819689,1
Lithuania,LTU,Europe,MJC7,mjc_criteria_historical_responsability,0.220052662,1
Lithuania,LTU,Europe,MJC8,mjc_criteria_present_responsability,0.197804598,1
Lithuania,LTU,Europe,MJC9,mjc_criteria_ponderated,0.089308832,1
Lithuania,LTU,Europe,5a,population_2019,2864459,-1
Lithuania,LTU,Europe,6a,gdp_per_capita_ppp_2017,29524.13765,1
Lithuania,LTU,Europe,7a,cum_emissions_per_capita_1994_2017,6.733696162,-1
Lithuania,LTU,Europe,8a,emissions_per_cap_2017,7.366137899,-1
Lithuania,LTU,Europe,2a,poverty_ratio_320,1.14,1
Lithuania,LTU,Europe,B,undernourishment_prevalence,2.5,1
Lithuania,LTU,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Lithuania,LTU,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Lithuania,LTU,Europe,E,maternal_mortality_rate_per_100k_births,10,1
Lithuania,LTU,Europe,F,neonatal_mortality_rate_1k_births,2,1
Lithuania,LTU,Europe,G,under_5_mortality_rate_1k_births,4.3,1
Lithuania,LTU,Europe,H,life_expec_at_birth_yrs,75,-1
Lithuania,LTU,Europe,I,univ_health_coverage_index,81.22,-1
Lithuania,LTU,Europe,J,net_primary_enrolment_rate,98.28579,-1
Lithuania,LTU,Europe,K,lower_secondary_completion_rate,101.32278,-1
Lithuania,LTU,Europe,L,literacy_rate_15_24_yrs_both_sexes,99.8558,-1
Lithuania,LTU,Europe,M,ratio_female_to_male_labour_force_rate,84.54804603,-1
Lithuania,LTU,Europe,N,population_rate_using_basic_drinking_water_services,97.38087004,-1
Lithuania,LTU,Europe,O,population_rate_using_basic_sanitation_services,93.62184087,-1
Lithuania,LTU,Europe,P,access_to_electricity_pop_rate,100,-1
Lithuania,LTU,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Lithuania,LTU,Europe,R,unemployment_rate,6.920000076,1
Lithuania,LTU,Europe,S,population_using_the_internet,77.61525651,-1
Chile,CHL,LAC,A,global_index_score_2019,75.61148881,NA
Chile,CHL,LAC,1a,index_to_be_defined,24.38851119,-1
Chile,CHL,LAC,3a,inverse_global_index_2019,0.208186764,-1
Chile,CHL,LAC,MJC1,mjc_criteria_sdr_mild_version,0.171883672,1
Chile,CHL,LAC,MJC2,mjc_criteria_sdr_medium_version,0.11998599,1
Chile,CHL,LAC,MJC3,mjc_criteria_sdr_heavy_version,0.006909388,1
Chile,CHL,LAC,MJC4,mjc_criteria_sdr_ponderated,0.099593017,1
Chile,CHL,LAC,MJC5,mjc_criteria_equality,0.239086603,1
Chile,CHL,LAC,MJC6,mjc_criteria_capacity,0.122961522,1
Chile,CHL,LAC,MJC7,mjc_criteria_historical_responsability,0.279117192,1
Chile,CHL,LAC,MJC8,mjc_criteria_present_responsability,0.240698462,1
Chile,CHL,LAC,MJC9,mjc_criteria_ponderated,0.180387242,1
Chile,CHL,LAC,5a,population_2019,18336653,-1
Chile,CHL,LAC,6a,gdp_per_capita_ppp_2017,22767.03719,1
Chile,CHL,LAC,7a,cum_emissions_per_capita_1994_2017,5.308765661,-1
Chile,CHL,LAC,8a,emissions_per_cap_2017,6.05344934,-1
Chile,CHL,LAC,2a,poverty_ratio_320,0.99,1
Chile,CHL,LAC,B,undernourishment_prevalence,3.3,1
Chile,CHL,LAC,C,stunting_prevalence_under_5_yrs,1.8,1
Chile,CHL,LAC,D,wasting_prevalence_in_children_under_5,0.3,1
Chile,CHL,LAC,E,maternal_mortality_rate_per_100k_births,22,1
Chile,CHL,LAC,F,neonatal_mortality_rate_1k_births,5,1
Chile,CHL,LAC,G,under_5_mortality_rate_1k_births,7.4,1
Chile,CHL,LAC,H,life_expec_at_birth_yrs,79.5,-1
Chile,CHL,LAC,I,univ_health_coverage_index,81.053,-1
Chile,CHL,LAC,J,net_primary_enrolment_rate,94.779,-1
Chile,CHL,LAC,K,lower_secondary_completion_rate,92.43022,-1
Chile,CHL,LAC,L,literacy_rate_15_24_yrs_both_sexes,99.35394,-1
Chile,CHL,LAC,M,ratio_female_to_male_labour_force_rate,68.188104,-1
Chile,CHL,LAC,N,population_rate_using_basic_drinking_water_services,100,-1
Chile,CHL,LAC,O,population_rate_using_basic_sanitation_services,99.8882097,-1
Chile,CHL,LAC,P,access_to_electricity_pop_rate,100,-1
Chile,CHL,LAC,Q,access_to_clean_fuels_and_tech_for_cooking_rate,92.28,-1
Chile,CHL,LAC,R,unemployment_rate,7.014999866,1
Chile,CHL,LAC,S,population_using_the_internet,82.32748693,-1
Italy,ITA,Europe,A,global_index_score_2019,75.79012802,NA
Italy,ITA,Europe,1a,index_to_be_defined,24.20987198,-1
Italy,ITA,Europe,3a,inverse_global_index_2019,0.204315306,-1
Italy,ITA,Europe,MJC1,mjc_criteria_sdr_mild_version,0.551016594,1
Italy,ITA,Europe,MJC2,mjc_criteria_sdr_medium_version,0.380277982,1
Italy,ITA,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.039824877,1
Italy,ITA,Europe,MJC4,mjc_criteria_sdr_ponderated,0.323706484,1
Italy,ITA,Europe,MJC5,mjc_criteria_equality,0.772108073,1
Italy,ITA,Europe,MJC6,mjc_criteria_capacity,0.079485034,1
Italy,ITA,Europe,MJC7,mjc_criteria_historical_responsability,0.165705572,1
Italy,ITA,Europe,MJC8,mjc_criteria_present_responsability,0.199265103,1
Italy,ITA,Europe,MJC9,mjc_criteria_ponderated,0.339446232,1
Italy,ITA,Europe,5a,population_2019,59216525,-1
Italy,ITA,Europe,6a,gdp_per_capita_ppp_2017,35220.08379,1
Italy,ITA,Europe,7a,cum_emissions_per_capita_1994_2017,8.942172232,-1
Italy,ITA,Europe,8a,emissions_per_cap_2017,7.312148087,-1
Italy,ITA,Europe,2a,poverty_ratio_320,1.78,1
Italy,ITA,Europe,B,undernourishment_prevalence,2.5,1
Italy,ITA,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Italy,ITA,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Italy,ITA,Europe,E,maternal_mortality_rate_per_100k_births,4,1
Italy,ITA,Europe,F,neonatal_mortality_rate_1k_births,2,1
Italy,ITA,Europe,G,under_5_mortality_rate_1k_births,3.4,1
Italy,ITA,Europe,H,life_expec_at_birth_yrs,82.8,-1
Italy,ITA,Europe,I,univ_health_coverage_index,94.701,-1
Italy,ITA,Europe,J,net_primary_enrolment_rate,96.90515,-1
Italy,ITA,Europe,K,lower_secondary_completion_rate,99.82848,-1
Italy,ITA,Europe,L,literacy_rate_15_24_yrs_both_sexes,99.85964,-1
Italy,ITA,Europe,M,ratio_female_to_male_labour_force_rate,68.01415124,-1
Italy,ITA,Europe,N,population_rate_using_basic_drinking_water_services,100,-1
Italy,ITA,Europe,O,population_rate_using_basic_sanitation_services,99.28144435,-1
Italy,ITA,Europe,P,access_to_electricity_pop_rate,100,-1
Italy,ITA,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Italy,ITA,Europe,R,unemployment_rate,10.56599998,1
Italy,ITA,Europe,S,population_using_the_internet,61.30114276,-1
Poland,POL,Europe,A,global_index_score_2019,75.92808894,NA
Poland,POL,Europe,1a,index_to_be_defined,24.07191106,-1
Poland,POL,Europe,3a,inverse_global_index_2019,0.201325426,-1
Poland,POL,Europe,MJC1,mjc_criteria_sdr_mild_version,0.351841041,1
Poland,POL,Europe,MJC2,mjc_criteria_sdr_medium_version,0.240637134,1
Poland,POL,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.001142895,1
Poland,POL,Europe,MJC4,mjc_criteria_sdr_ponderated,0.19787369,1
Poland,POL,Europe,MJC5,mjc_criteria_equality,0.495840315,1
Poland,POL,Europe,MJC6,mjc_criteria_capacity,0.102382046,1
Poland,POL,Europe,MJC7,mjc_criteria_historical_responsability,0.136354292,1
Poland,POL,Europe,MJC8,mjc_criteria_present_responsability,0.13255820200000001,1
Poland,POL,Europe,MJC9,mjc_criteria_ponderated,0.232638075,1
Poland,POL,Europe,5a,population_2019,38028278,-1
Poland,POL,Europe,6a,gdp_per_capita_ppp_2017,27343.36384,1
Poland,POL,Europe,7a,cum_emissions_per_capita_1994_2017,10.86704161,-1
Poland,POL,Europe,8a,emissions_per_cap_2017,10.99182035,-1
Poland,POL,Europe,2a,poverty_ratio_320,0.08,1
Poland,POL,Europe,B,undernourishment_prevalence,2.5,1
Poland,POL,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Poland,POL,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Poland,POL,Europe,E,maternal_mortality_rate_per_100k_births,3,1
Poland,POL,Europe,F,neonatal_mortality_rate_1k_births,3,1
Poland,POL,Europe,G,under_5_mortality_rate_1k_births,4.7,1
Poland,POL,Europe,H,life_expec_at_birth_yrs,77.8,-1
Poland,POL,Europe,I,univ_health_coverage_index,84.524,-1
Poland,POL,Europe,J,net_primary_enrolment_rate,94.9783,-1
Poland,POL,Europe,K,lower_secondary_completion_rate,95.42526,-1
Poland,POL,Europe,L,literacy_rate_15_24_yrs_both_sexes,99.79683,-1
Poland,POL,Europe,M,ratio_female_to_male_labour_force_rate,74.94980832,-1
Poland,POL,Europe,N,population_rate_using_basic_drinking_water_services,97.8885955,-1
Poland,POL,Europe,O,population_rate_using_basic_sanitation_services,98.13271295,-1
Poland,POL,Europe,P,access_to_electricity_pop_rate,100,-1
Poland,POL,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Poland,POL,Europe,R,unemployment_rate,4.364999771,1
Poland,POL,Europe,S,population_using_the_internet,75.98536595,-1
Malta,MLT,Europe,A,global_index_score_2019,76.10531233,NA
Malta,MLT,Europe,1a,index_to_be_defined,23.89468767,-1
Malta,MLT,Europe,3a,inverse_global_index_2019,0.197484652,-1
Malta,MLT,Europe,MJC1,mjc_criteria_sdr_mild_version,0.003978911,1
Malta,MLT,Europe,MJC2,mjc_criteria_sdr_medium_version,0.00269,1
Malta,MLT,Europe,MJC3,mjc_criteria_sdr_heavy_version,2.74652e-5,1
Malta,MLT,Europe,MJC4,mjc_criteria_sdr_ponderated,0.002231861,1
Malta,MLT,Europe,MJC5,mjc_criteria_equality,0.005648963,1
Malta,MLT,Europe,MJC6,mjc_criteria_capacity,0.076686438,1
Malta,MLT,Europe,MJC7,mjc_criteria_historical_responsability,0.214600414,1
Malta,MLT,Europe,MJC8,mjc_criteria_present_responsability,0.285639006,1
Malta,MLT,Europe,MJC9,mjc_criteria_ponderated,0.083671743,1
Malta,MLT,Europe,5a,population_2019,433245,-1
Malta,MLT,Europe,6a,gdp_per_capita_ppp_2017,36505.40592,1
Malta,MLT,Europe,7a,cum_emissions_per_capita_1994_2017,6.904775884,-1
Malta,MLT,Europe,8a,emissions_per_cap_2017,5.101039827,-1
Malta,MLT,Europe,2a,poverty_ratio_320,0.17,1
Malta,MLT,Europe,B,undernourishment_prevalence,2.5,1
Malta,MLT,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Malta,MLT,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Malta,MLT,Europe,E,maternal_mortality_rate_per_100k_births,9,1
Malta,MLT,Europe,F,neonatal_mortality_rate_1k_births,4.4,1
Malta,MLT,Europe,G,under_5_mortality_rate_1k_births,6.4,1
Malta,MLT,Europe,H,life_expec_at_birth_yrs,81.5,-1
Malta,MLT,Europe,I,univ_health_coverage_index,89.608,-1
Malta,MLT,Europe,J,net_primary_enrolment_rate,97.5698,-1
Malta,MLT,Europe,K,lower_secondary_completion_rate,99.80421,-1
Malta,MLT,Europe,L,literacy_rate_15_24_yrs_both_sexes,98.88194,-1
Malta,MLT,Europe,M,ratio_female_to_male_labour_force_rate,63.68690562,-1
Malta,MLT,Europe,N,population_rate_using_basic_drinking_water_services,100,-1
Malta,MLT,Europe,O,population_rate_using_basic_sanitation_services,99.96135673,-1
Malta,MLT,Europe,P,access_to_electricity_pop_rate,100,-1
Malta,MLT,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Malta,MLT,Europe,R,unemployment_rate,3.903000116,1
Malta,MLT,Europe,S,population_using_the_internet,80.07137784,-1
Slovak Republic,SVK,Europe,A,global_index_score_2019,76.21470144,NA
Slovak Republic,SVK,Europe,1a,index_to_be_defined,23.78529856,-1
Slovak Republic,SVK,Europe,3a,inverse_global_index_2019,0.195113979,-1
Slovak Republic,SVK,Europe,MJC1,mjc_criteria_sdr_mild_version,0.04983254,1
Slovak Republic,SVK,Europe,MJC2,mjc_criteria_sdr_medium_version,0.033428808,1
Slovak Republic,SVK,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.002407852,1
Slovak Republic,SVK,Europe,MJC4,mjc_criteria_sdr_ponderated,0.0285564,1
Slovak Republic,SVK,Europe,MJC5,mjc_criteria_equality,0.071073929,1
Slovak Republic,SVK,Europe,MJC6,mjc_criteria_capacity,0.09283553,1
Slovak Republic,SVK,Europe,MJC7,mjc_criteria_historical_responsability,0.16479076,1
Slovak Republic,SVK,Europe,MJC8,mjc_criteria_present_responsability,0.182164977,1
Slovak Republic,SVK,Europe,MJC9,mjc_criteria_ponderated,0.091485932,1
Slovak Republic,SVK,Europe,5a,population_2019,5450987,-1
Slovak Republic,SVK,Europe,6a,gdp_per_capita_ppp_2017,30155.15212,1
Slovak Republic,SVK,Europe,7a,cum_emissions_per_capita_1994_2017,8.99181341,-1
Slovak Republic,SVK,Europe,8a,emissions_per_cap_2017,7.998551455,-1
Slovak Republic,SVK,Europe,2a,poverty_ratio_320,1.19,1
Slovak Republic,SVK,Europe,B,undernourishment_prevalence,2.7,1
Slovak Republic,SVK,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Slovak Republic,SVK,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Slovak Republic,SVK,Europe,E,maternal_mortality_rate_per_100k_births,6,1
Slovak Republic,SVK,Europe,F,neonatal_mortality_rate_1k_births,2.8,1
Slovak Republic,SVK,Europe,G,under_5_mortality_rate_1k_births,5.6,1
Slovak Republic,SVK,Europe,H,life_expec_at_birth_yrs,77.4,-1
Slovak Republic,SVK,Europe,I,univ_health_coverage_index,83.182,-1
Slovak Republic,SVK,Europe,J,net_primary_enrolment_rate,NA,-1
Slovak Republic,SVK,Europe,K,lower_secondary_completion_rate,86.67971,-1
Slovak Republic,SVK,Europe,L,literacy_rate_15_24_yrs_both_sexes,NA,-1
Slovak Republic,SVK,Europe,M,ratio_female_to_male_labour_force_rate,77.56232279,-1
Slovak Republic,SVK,Europe,N,population_rate_using_basic_drinking_water_services,97.925558,-1
Slovak Republic,SVK,Europe,O,population_rate_using_basic_sanitation_services,98.9281762,-1
Slovak Republic,SVK,Europe,P,access_to_electricity_pop_rate,100,-1
Slovak Republic,SVK,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,96.58,-1
Slovak Republic,SVK,Europe,R,unemployment_rate,7.268000126,1
Slovak Republic,SVK,Europe,S,population_using_the_internet,81.62566752,-1
Portugal,PRT,Europe,A,global_index_score_2019,76.42595362,NA
Portugal,PRT,Europe,1a,index_to_be_defined,23.57404638,-1
Portugal,PRT,Europe,3a,inverse_global_index_2019,0.190535735,-1
Portugal,PRT,Europe,MJC1,mjc_criteria_sdr_mild_version,0.092914805,1
Portugal,PRT,Europe,MJC2,mjc_criteria_sdr_medium_version,0.061412294,1
Portugal,PRT,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.003433176,1
Portugal,PRT,Europe,MJC4,mjc_criteria_sdr_ponderated,0.052586758,1
Portugal,PRT,Europe,MJC5,mjc_criteria_equality,0.133707785,1
Portugal,PRT,Europe,MJC6,mjc_criteria_capacity,0.100206892,1
Portugal,PRT,Europe,MJC7,mjc_criteria_historical_responsability,0.206012355,1
Portugal,PRT,Europe,MJC8,mjc_criteria_present_responsability,0.209266415,1
Portugal,PRT,Europe,MJC9,mjc_criteria_ponderated,0.123535205,1
Portugal,PRT,Europe,5a,population_2019,10254666,-1
Portugal,PRT,Europe,6a,gdp_per_capita_ppp_2017,27936.89609,1
Portugal,PRT,Europe,7a,cum_emissions_per_capita_1994_2017,7.192616006,-1
Portugal,PRT,Europe,8a,emissions_per_cap_2017,6.962684109,-1
Portugal,PRT,Europe,2a,poverty_ratio_320,0.91,1
Portugal,PRT,Europe,B,undernourishment_prevalence,2.5,1
Portugal,PRT,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Portugal,PRT,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Portugal,PRT,Europe,E,maternal_mortality_rate_per_100k_births,10,1
Portugal,PRT,Europe,F,neonatal_mortality_rate_1k_births,2.1,1
Portugal,PRT,Europe,G,under_5_mortality_rate_1k_births,3.7,1
Portugal,PRT,Europe,H,life_expec_at_birth_yrs,81.5,-1
Portugal,PRT,Europe,I,univ_health_coverage_index,90.165,-1
Portugal,PRT,Europe,J,net_primary_enrolment_rate,96.28771,-1
Portugal,PRT,Europe,K,lower_secondary_completion_rate,NA,-1
Portugal,PRT,Europe,L,literacy_rate_15_24_yrs_both_sexes,99.43512,-1
Portugal,PRT,Europe,M,ratio_female_to_male_labour_force_rate,83.76500501,-1
Portugal,PRT,Europe,N,population_rate_using_basic_drinking_water_services,99.90456968,-1
Portugal,PRT,Europe,O,population_rate_using_basic_sanitation_services,99.44214277,-1
Portugal,PRT,Europe,P,access_to_electricity_pop_rate,100,-1
Portugal,PRT,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Portugal,PRT,Europe,R,unemployment_rate,7.34800005,1
Portugal,PRT,Europe,S,population_using_the_internet,73.79121395,-1
Hungary,HUN,Europe,A,global_index_score_2019,76.88659377,NA
Hungary,HUN,Europe,1a,index_to_be_defined,23.11340623,-1
Hungary,HUN,Europe,3a,inverse_global_index_2019,0.180552772,-1
Hungary,HUN,Europe,MJC1,mjc_criteria_sdr_mild_version,0.085775199,1
Hungary,HUN,Europe,MJC2,mjc_criteria_sdr_medium_version,0.054793625,1
Hungary,HUN,Europe,MJC3,mjc_criteria_sdr_heavy_version,0.002646946,1
Hungary,HUN,Europe,MJC4,mjc_criteria_sdr_ponderated,0.04773859,1
Hungary,HUN,Europe,MJC5,mjc_criteria_equality,0.125893611,1
Hungary,HUN,Europe,MJC6,mjc_criteria_capacity,0.104545353,1
Hungary,HUN,Europe,MJC7,mjc_criteria_historical_responsability,0.211671834,1
Hungary,HUN,Europe,MJC8,mjc_criteria_present_responsability,0.219133974,1
Hungary,HUN,Europe,MJC9,mjc_criteria_ponderated,0.123395115,1
Hungary,HUN,Europe,5a,population_2019,9655361,-1
Hungary,HUN,Europe,6a,gdp_per_capita_ppp_2017,26777.56079,1
Hungary,HUN,Europe,7a,cum_emissions_per_capita_1994_2017,7.000306725,-1
Hungary,HUN,Europe,8a,emissions_per_cap_2017,6.649155842,-1
Hungary,HUN,Europe,2a,poverty_ratio_320,0.76,1
Hungary,HUN,Europe,B,undernourishment_prevalence,2.5,1
Hungary,HUN,Europe,C,stunting_prevalence_under_5_yrs,2.58,1
Hungary,HUN,Europe,D,wasting_prevalence_in_children_under_5,0.7,1
Hungary,HUN,Europe,E,maternal_mortality_rate_per_100k_births,17,1
Hungary,HUN,Europe,F,neonatal_mortality_rate_1k_births,2.4,1
Hungary,HUN,Europe,G,under_5_mortality_rate_1k_births,4.5,1
Hungary,HUN,Europe,H,life_expec_at_birth_yrs,76,-1
Hungary,HUN,Europe,I,univ_health_coverage_index,84.181,-1
Hungary,HUN,Europe,J,net_primary_enrolment_rate,91.39128,-1
Hungary,HUN,Europe,K,lower_secondary_completion_rate,93.44505,-1
Hungary,HUN,Europe,L,literacy_rate_15_24_yrs_both_sexes,98.8,-1
Hungary,HUN,Europe,M,ratio_female_to_male_labour_force_rate,74.9632103,-1
Hungary,HUN,Europe,N,population_rate_using_basic_drinking_water_services,99.97125227,-1
Hungary,HUN,Europe,O,population_rate_using_basic_sanitation_services,97.98953148,-1
Hungary,HUN,Europe,P,access_to_electricity_pop_rate,100,-1
Hungary,HUN,Europe,Q,access_to_clean_fuels_and_tech_for_cooking_rate,100,-1
Hungary,HUN,Europe,R,unemployment_rate,3.648999929,1
Hungary,HUN,Europe,S,population_using_the_internet,76.75054712,-1
Latvia,LVA,Europe,A,global_index_score_2019,77.134978,NA
Latvia,LVA,Europe,1a,index_to_be_defined,22.865022,-1
Latvia,LVA,Europe,3a,inverse_global_index_2019,0.175169805,-1
Latvia,LVA,Europe,MJC1,mjc_criteria_sdr_mild_version,0.016795236,1
Latvia,LVA,Europe,MJC2,mjc_criteria_sdr_medium_version,0.010522086,1
Latvia,LVA,Europe,MJC3,mjc_criteria_sdr_heavy_version,6.27399e-4,1
Latvia,LVA,Europe,MJC4,mjc_criteria_sdr_ponderated,0.009314907,1
Latvia,LVA,Europe,MJC5,mjc_criteria_equality,0.024918414,1
Latvia,LVA,Europe,MJC6,mjc_criteria_capacity,0.111694137,1
